10,100,0.000484466552734375,0.0,0.0023690064748128257,0.0028534730275472007,10250
50,2500,0.007238149642944336,0.0006666978200276693,1.3388988971710205,1.3468037446339924,677749
100,10000,0.02985382080078125,0.0025695164998372397,21.859213670094807,21.891637007395424,5321190
